id: 818 | remarks: 🏁RELAY-141.101.113.223-1068 | protocol: vmess | ping: 107 MS | avg_speed: 176.581 MB | max_speed: 174.612 MB | Link: vmess://ewogICAgImFkZCI6ICJjZi5ub2FyaWVzLmRlIiwKICAgICJhaWQiOiAwLAogICAgImhvc3QiOiAibmxzLmNsb3VkZmxhcmUucXVlc3QiLAogICAgImlkIjogIjAxZDA3Y2RmLWFhNWUtNDg4OS04Y2JkLWJkMmI4ODE3OWE4NSIsCiAgICAibmV0IjogIndzIiwKICAgICJwYXRoIjogIi9hcmllcz9lZD0yMDQ4IiwKICAgICJwb3J0IjogODA4MCwKICAgICJwcyI6ICLwn4+BUkVMQVktMTQxLjEwMS4xMTMuMjIzLTEwNjgiLAogICAgInRscyI6ICIiLAogICAgInR5cGUiOiAiYXV0byIsCiAgICAic2VjdXJpdHkiOiAiYXV0byIsCiAgICAic2tpcC1jZXJ0LXZlcmlmeSI6IHRydWUsCiAgICAic25pIjogIiIKfQ==
id: 7437 | remarks: 🇺🇸US-38.143.66.64-19086 | protocol: ss | ping: 88 MS | avg_speed: 2.056 MB | max_speed: 3.606 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@38.143.66.64:8881#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19086
id: 7319 | remarks: 🇨🇦CA-134.195.196.230-18944 | protocol: ss | ping: 38 MS | avg_speed: 2.056 MB | max_speed: 3.653 MB | Link: ss://YWVzLTI1Ni1nY206ZTRGQ1dyZ3BramkzUVk=@134.195.196.230:9101#%F0%9F%87%A8%F0%9F%87%A6CA-134.195.196.230-18944
id: 7436 | remarks: 🇺🇸US-38.143.66.64-19085 | protocol: ss | ping: 81 MS | avg_speed: 2.056 MB | max_speed: 2.744 MB | Link: ss://YWVzLTI1Ni1nY206WEtGS2wyclVMaklwNzQ=@38.143.66.64:8008#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19085
id: 7379 | remarks: 🇺🇸US-38.91.107.66-19021 | protocol: ss | ping: 112 MS | avg_speed: 2.056 MB | max_speed: 3.715 MB | Link: ss://YWVzLTI1Ni1nY206ZzVNZUQ2RnQzQ1dsSklk@38.91.107.66:5004#%F0%9F%87%BA%F0%9F%87%B8US-38.91.107.66-19021
id: 7523 | remarks: 🇺🇸US-38.91.107.66-19181 | protocol: ss | ping: 128 MS | avg_speed: 2.056 MB | max_speed: 3.692 MB | Link: ss://YWVzLTI1Ni1nY206UmV4bkJnVTdFVjVBRHhH@38.91.107.66:7001#%F0%9F%87%BA%F0%9F%87%B8US-38.91.107.66-19181
id: 6388 | remarks: 🇺🇸US-38.75.137.9-14822 | protocol: ss | ping: 161 MS | avg_speed: 2.056 MB | max_speed: 3.63 MB | Link: ss://YWVzLTI1Ni1nY206Rm9PaUdsa0FBOXlQRUdQ@38.75.137.9:7306#%F0%9F%87%BA%F0%9F%87%B8US-38.75.137.9-14822
id: 7510 | remarks: 🇺🇸US-167.88.63.59-19167 | protocol: ss | ping: 34 MS | avg_speed: 2.056 MB | max_speed: 3.731 MB | Link: ss://YWVzLTI1Ni1nY206ZTRGQ1dyZ3BramkzUVk=@167.88.63.59:9101#%F0%9F%87%BA%F0%9F%87%B8US-167.88.63.59-19167
id: 7723 | remarks: 🇺🇸US-38.143.66.64-19399 | protocol: ss | ping: 82 MS | avg_speed: 2.056 MB | max_speed: 3.358 MB | Link: ss://YWVzLTI1Ni1nY206ZmFCQW9ENTRrODdVSkc3@38.143.66.64:2375#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19399
id: 7443 | remarks: 🇺🇸US-38.91.107.66-19092 | protocol: ss | ping: 120 MS | avg_speed: 2.056 MB | max_speed: 3.715 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@38.91.107.66:5600#%F0%9F%87%BA%F0%9F%87%B8US-38.91.107.66-19092
id: 7284 | remarks: 🇨🇦CA-134.195.196.230-18900 | protocol: ss | ping: 45 MS | avg_speed: 2.056 MB | max_speed: 3.614 MB | Link: ss://YWVzLTI1Ni1nY206ZTRGQ1dyZ3BramkzUVk=@ak1583.fr8678825324247b8176d59f83c30bd94d23d2e3ac5cd4a743bkwqeikvdyufr.cyou:9101#%F0%9F%87%A8%F0%9F%87%A6CA-134.195.196.230-18900
id: 7358 | remarks: 🇺🇸US-167.88.63.44-18998 | protocol: ss | ping: 34 MS | avg_speed: 2.055 MB | max_speed: 3.645 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@167.88.63.44:5001#%F0%9F%87%BA%F0%9F%87%B8US-167.88.63.44-18998
id: 7732 | remarks: 🇺🇸US-38.143.66.64-19409 | protocol: ss | ping: 83 MS | avg_speed: 2.055 MB | max_speed: 2.737 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@38.143.66.64:8888#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19409
id: 7576 | remarks: 🇺🇸US-38.91.107.66-19242 | protocol: ss | ping: 114 MS | avg_speed: 2.055 MB | max_speed: 3.645 MB | Link: ss://YWVzLTI1Ni1nY206Rm9PaUdsa0FBOXlQRUdQ@38.91.107.66:7307#%F0%9F%87%BA%F0%9F%87%B8US-38.91.107.66-19242
id: 7432 | remarks: 🇺🇸US-167.88.63.59-19079 | protocol: ss | ping: 39 MS | avg_speed: 2.055 MB | max_speed: 3.529 MB | Link: ss://YWVzLTI1Ni1nY206ZzVNZUQ2RnQzQ1dsSklk@167.88.63.59:5004#%F0%9F%87%BA%F0%9F%87%B8US-167.88.63.59-19079
id: 6308 | remarks: 🇺🇸US-38.75.136.102-14701 | protocol: ss | ping: 151 MS | avg_speed: 2.055 MB | max_speed: 3.506 MB | Link: ss://YWVzLTI1Ni1nY206ZTRGQ1dyZ3BramkzUVk=@38.75.136.102:9102#%F0%9F%87%BA%F0%9F%87%B8US-38.75.136.102-14701
id: 7728 | remarks: 🇺🇸US-38.75.136.102-19405 | protocol: ss | ping: 165 MS | avg_speed: 2.055 MB | max_speed: 3.515 MB | Link: ss://YWVzLTI1Ni1nY206S2l4THZLendqZWtHMDBybQ==@38.75.136.102:8000#%F0%9F%87%BA%F0%9F%87%B8US-38.75.136.102-19405
id: 6325 | remarks: 🇬🇧GB-172.99.190.149-14723 | protocol: ss | ping: 108 MS | avg_speed: 2.054 MB | max_speed: 3.42 MB | Link: ss://YWVzLTI1Ni1nY206Rm9PaUdsa0FBOXlQRUdQ@172.99.190.149:7306#%F0%9F%87%AC%F0%9F%87%A7GB-172.99.190.149-14723
id: 7725 | remarks: 🇺🇸US-38.91.102.74-19402 | protocol: ss | ping: 76 MS | avg_speed: 2.054 MB | max_speed: 2.737 MB | Link: ss://YWVzLTI1Ni1nY206ZzVNZUQ2RnQzQ1dsSklk@38.91.102.74:5004#%F0%9F%87%BA%F0%9F%87%B8US-38.91.102.74-19402
id: 7323 | remarks: 🇨🇦CA-134.195.196.230-18949 | protocol: ss | ping: 30 MS | avg_speed: 2.054 MB | max_speed: 3.63 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@134.195.196.230:5600#%F0%9F%87%A8%F0%9F%87%A6CA-134.195.196.230-18949
id: 7734 | remarks: 🇺🇸US-38.143.66.64-19411 | protocol: ss | ping: 95 MS | avg_speed: 2.054 MB | max_speed: 3.521 MB | Link: ss://YWVzLTI1Ni1nY206UmV4bkJnVTdFVjVBRHhH@38.143.66.64:7001#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19411
id: 7792 | remarks: 🇺🇸US-38.75.136.102-20046 | protocol: ss | ping: 147 MS | avg_speed: 2.054 MB | max_speed: 3.568 MB | Link: ss://YWVzLTI1Ni1nY206UENubkg2U1FTbmZvUzI3@ak1582.fr8678825324247b8176d59f83c30bd94d23d2e3ac5cd4a743bkwqeikvdyufr.cyou:8090#%F0%9F%87%BA%F0%9F%87%B8US-38.75.136.102-20046
id: 7088 | remarks: 🇬🇧GB-172.99.190.149-18675 | protocol: ss | ping: 106 MS | avg_speed: 2.054 MB | max_speed: 2.776 MB | Link: ss://YWVzLTI1Ni1nY206UmV4bkJnVTdFVjVBRHhH@172.99.190.149:7002#%F0%9F%87%AC%F0%9F%87%A7GB-172.99.190.149-18675
id: 7733 | remarks: 🇺🇸US-38.143.66.64-19410 | protocol: ss | ping: 94 MS | avg_speed: 2.054 MB | max_speed: 2.721 MB | Link: ss://YWVzLTI1Ni1nY206Y2RCSURWNDJEQ3duZklO@38.143.66.64:8119#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19410
id: 456 | remarks: 🇬🇧GB-212.38.189.174-0530 | protocol: ss | ping: 100 MS | avg_speed: 2.054 MB | max_speed: 3.405 MB | Link: ss://YWVzLTI1Ni1nY206Rm9PaUdsa0FBOXlQRUdQ@212.38.189.174:7307#%F0%9F%87%AC%F0%9F%87%A7GB-212.38.189.174-0530
id: 6148 | remarks: 🇯🇵JP-85.208.108.20-14445 | protocol: ss | ping: 298 MS | avg_speed: 2.054 MB | max_speed: 2.388 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@85.208.108.20:8882#%F0%9F%87%AF%F0%9F%87%B5JP-85.208.108.20-14445
id: 7270 | remarks: 🇺🇸US-38.91.102.74-18884 | protocol: ss | ping: 81 MS | avg_speed: 2.054 MB | max_speed: 3.443 MB | Link: ss://YWVzLTI1Ni1nY206VEV6amZBWXEySWp0dW9T@38.91.102.74:6679#%F0%9F%87%BA%F0%9F%87%B8US-38.91.102.74-18884
id: 2419 | remarks: 🇺🇸US-38.68.135.18-4321 | protocol: ss | ping: 43 MS | avg_speed: 2.054 MB | max_speed: 3.645 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@38.68.135.18:8881#%F0%9F%87%BA%F0%9F%87%B8US-38.68.135.18-4321
id: 7262 | remarks: 🇺🇸US-38.91.107.66-18875 | protocol: ss | ping: 123 MS | avg_speed: 2.054 MB | max_speed: 3.521 MB | Link: ss://YWVzLTI1Ni1nY206S2l4THZLendqZWtHMDBybQ==@38.91.107.66:8080#%F0%9F%87%BA%F0%9F%87%B8US-38.91.107.66-18875
id: 5320 | remarks: 🇺🇸US-38.91.102.123-11208 | protocol: ss | ping: 75 MS | avg_speed: 2.054 MB | max_speed: 3.443 MB | Link: ss://YWVzLTI1Ni1nY206ZTRGQ1dyZ3BramkzUVk=@38.91.102.123:9102#%F0%9F%87%BA%F0%9F%87%B8US-38.91.102.123-11208
id: 7447 | remarks: 🇺🇸US-38.91.107.66-19096 | protocol: ss | ping: 125 MS | avg_speed: 2.054 MB | max_speed: 3.614 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@38.91.107.66:3306#%F0%9F%87%BA%F0%9F%87%B8US-38.91.107.66-19096
id: 6321 | remarks: 🇬🇧GB-172.99.190.149-14717 | protocol: ss | ping: 96 MS | avg_speed: 2.053 MB | max_speed: 3.459 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@172.99.190.149:3389#%F0%9F%87%AC%F0%9F%87%A7GB-172.99.190.149-14717
id: 6235 | remarks: 🇺🇸US-38.75.137.9-14613 | protocol: ss | ping: 165 MS | avg_speed: 2.053 MB | max_speed: 3.482 MB | Link: ss://YWVzLTI1Ni1nY206ZmFCQW9ENTRrODdVSkc3@38.75.137.9:2375#%F0%9F%87%BA%F0%9F%87%B8US-38.75.137.9-14613
id: 7485 | remarks: 🇺🇸US-167.88.63.44-19140 | protocol: ss | ping: 50 MS | avg_speed: 2.053 MB | max_speed: 3.242 MB | Link: ss://YWVzLTI1Ni1nY206ZmFCQW9ENTRrODdVSkc3@167.88.63.44:2376#%F0%9F%87%BA%F0%9F%87%B8US-167.88.63.44-19140
id: 6033 | remarks: 🇬🇧GB-212.38.189.174-14271 | protocol: ss | ping: 101 MS | avg_speed: 2.053 MB | max_speed: 2.783 MB | Link: ss://YWVzLTI1Ni1nY206UENubkg2U1FTbmZvUzI3@212.38.189.174:8090#%F0%9F%87%AC%F0%9F%87%A7GB-212.38.189.174-14271
id: 6038 | remarks: 🇬🇧GB-212.38.189.174-14283 | protocol: ss | ping: 94 MS | avg_speed: 2.053 MB | max_speed: 2.776 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@212.38.189.174:8882#%F0%9F%87%AC%F0%9F%87%A7GB-212.38.189.174-14283
id: 7746 | remarks: 🇺🇸US-38.91.102.74-19423 | protocol: ss | ping: 82 MS | avg_speed: 2.053 MB | max_speed: 2.737 MB | Link: ss://YWVzLTI1Ni1nY206UmV4bkJnVTdFVjVBRHhH@38.91.102.74:7001#%F0%9F%87%BA%F0%9F%87%B8US-38.91.102.74-19423
id: 7195 | remarks: 🇫🇷FR-195.154.200.150-18796 | protocol: ss | ping: 116 MS | avg_speed: 2.053 MB | max_speed: 2.822 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@195.154.200.150:5000#%F0%9F%87%AB%F0%9F%87%B7FR-195.154.200.150-18796
id: 7397 | remarks: 🇺🇸US-38.91.107.66-19041 | protocol: ss | ping: 123 MS | avg_speed: 2.053 MB | max_speed: 3.607 MB | Link: ss://YWVzLTI1Ni1nY206ZTRGQ1dyZ3BramkzUVk=@38.91.107.66:9101#%F0%9F%87%BA%F0%9F%87%B8US-38.91.107.66-19041
id: 7402 | remarks: 🇺🇸US-38.91.102.74-19046 | protocol: ss | ping: 83 MS | avg_speed: 2.053 MB | max_speed: 3.521 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@38.91.102.74:5001#%F0%9F%87%BA%F0%9F%87%B8US-38.91.102.74-19046
id: 513 | remarks: 🇺🇸US-38.68.135.18-0604 | protocol: ss | ping: 62 MS | avg_speed: 2.052 MB | max_speed: 3.653 MB | Link: ss://YWVzLTI1Ni1nY206VEV6amZBWXEySWp0dW9T@38.68.135.18:6697#%F0%9F%87%BA%F0%9F%87%B8US-38.68.135.18-0604
id: 7726 | remarks: 🇺🇸US-38.75.136.102-19403 | protocol: ss | ping: 150 MS | avg_speed: 2.052 MB | max_speed: 3.459 MB | Link: ss://YWVzLTI1Ni1nY206UENubkg2U1FTbmZvUzI3@38.75.136.102:8091#%F0%9F%87%BA%F0%9F%87%B8US-38.75.136.102-19403
id: 7521 | remarks: 🇺🇸US-167.88.63.59-19179 | protocol: ss | ping: 34 MS | avg_speed: 2.052 MB | max_speed: 3.296 MB | Link: ss://YWVzLTI1Ni1nY206Y2RCSURWNDJEQ3duZklO@167.88.63.59:8118#%F0%9F%87%BA%F0%9F%87%B8US-167.88.63.59-19179
id: 7374 | remarks: 🇺🇸US-38.75.136.102-19014 | protocol: ss | ping: 157 MS | avg_speed: 2.052 MB | max_speed: 3.459 MB | Link: ss://YWVzLTI1Ni1nY206ZmFCQW9ENTRrODdVSkc3@38.75.136.102:2375#%F0%9F%87%BA%F0%9F%87%B8US-38.75.136.102-19014
id: 7267 | remarks: 🇺🇸US-38.91.102.74-18881 | protocol: ss | ping: 80 MS | avg_speed: 2.052 MB | max_speed: 3.047 MB | Link: ss://YWVzLTI1Ni1nY206WEtGS2wyclVMaklwNzQ=@38.91.102.74:8009#%F0%9F%87%BA%F0%9F%87%B8US-38.91.102.74-18881
id: 6275 | remarks: 🇺🇸US-38.75.136.102-14663 | protocol: ss | ping: 146 MS | avg_speed: 2.052 MB | max_speed: 3.49 MB | Link: ss://YWVzLTI1Ni1nY206Y2RCSURWNDJEQ3duZklO@38.75.136.102:8118#%F0%9F%87%BA%F0%9F%87%B8US-38.75.136.102-14663
id: 6351 | remarks: 🇬🇧GB-172.99.190.149-14766 | protocol: ss | ping: 96 MS | avg_speed: 2.052 MB | max_speed: 2.776 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@172.99.190.149:5001#%F0%9F%87%AC%F0%9F%87%A7GB-172.99.190.149-14766
id: 7337 | remarks: 🇨🇦CA-134.195.196.230-18963 | protocol: ss | ping: 50 MS | avg_speed: 2.052 MB | max_speed: 3.607 MB | Link: ss://YWVzLTI1Ni1nY206UmV4bkJnVTdFVjVBRHhH@134.195.196.230:7001#%F0%9F%87%A8%F0%9F%87%A6CA-134.195.196.230-18963
id: 7279 | remarks: 🇨🇦CA-134.195.196.230-18893 | protocol: ss | ping: 38 MS | avg_speed: 2.052 MB | max_speed: 3.544 MB | Link: ss://YWVzLTI1Ni1nY206cEtFVzhKUEJ5VFZUTHRN@134.195.196.230:4444#%F0%9F%87%A8%F0%9F%87%A6CA-134.195.196.230-18893
id: 7426 | remarks: 🇺🇸US-167.88.63.44-19073 | protocol: ss | ping: 41 MS | avg_speed: 2.051 MB | max_speed: 3.381 MB | Link: ss://YWVzLTI1Ni1nY206ZzVNZUQ2RnQzQ1dsSklk@167.88.63.44:5004#%F0%9F%87%BA%F0%9F%87%B8US-167.88.63.44-19073
id: 7339 | remarks: 🇨🇦CA-134.195.196.230-18965 | protocol: ss | ping: 30 MS | avg_speed: 2.051 MB | max_speed: 3.63 MB | Link: ss://YWVzLTI1Ni1nY206VEV6amZBWXEySWp0dW9T@134.195.196.230:6697#%F0%9F%87%A8%F0%9F%87%A6CA-134.195.196.230-18965
id: 7343 | remarks: 🇨🇦CA-134.195.196.230-18969 | protocol: ss | ping: 59 MS | avg_speed: 2.051 MB | max_speed: 3.607 MB | Link: ss://YWVzLTI1Ni1nY206UENubkg2U1FTbmZvUzI3@134.195.196.230:8090#%F0%9F%87%A8%F0%9F%87%A6CA-134.195.196.230-18969
id: 7454 | remarks: 🇺🇸US-167.88.63.44-19104 | protocol: ss | ping: 33 MS | avg_speed: 2.051 MB | max_speed: 3.607 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@167.88.63.44:8882#%F0%9F%87%BA%F0%9F%87%B8US-167.88.63.44-19104
id: 7715 | remarks: 🇺🇸US-38.143.66.64-19390 | protocol: ss | ping: 95 MS | avg_speed: 2.051 MB | max_speed: 3.303 MB | Link: ss://YWVzLTI1Ni1nY206cEtFVzhKUEJ5VFZUTHRN@38.143.66.64:4444#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19390
id: 7773 | remarks: 🇯🇵JP-185.160.26.91-19659 | protocol: ss | ping: 182 MS | avg_speed: 2.051 MB | max_speed: 2.555 MB | Link: ss://Y2hhY2hhMjAtaWV0Zi1wb2x5MTMwNTpYczlPUlQ0ajY1YjhIcmVacmcwcA==@ak1652.www.outline.network.fr8678825324247b8176d59f83c30bd94d23d2e3ac5cd4a743bkwqeikvdyufr.cyou:1664#%F0%9F%87%AF%F0%9F%87%B5JP-185.160.26.91-19659
id: 7181 | remarks: 🇩🇪DE-193.108.117.75-18780 | protocol: ss | ping: 179 MS | avg_speed: 2.051 MB | max_speed: 3.506 MB | Link: ss://YWVzLTI1Ni1nY206UmV4bkJnVTdFVjVBRHhH@193.108.117.75:7001#%F0%9F%87%A9%F0%9F%87%AADE-193.108.117.75-18780
id: 7710 | remarks: 🇺🇸US-38.143.66.64-19385 | protocol: ss | ping: 82 MS | avg_speed: 2.051 MB | max_speed: 3.296 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@38.143.66.64:5000#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19385
id: 7094 | remarks: 🇬🇧GB-212.38.189.174-18682 | protocol: ss | ping: 92 MS | avg_speed: 2.051 MB | max_speed: 3.358 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@212.38.189.174:8881#%F0%9F%87%AC%F0%9F%87%A7GB-212.38.189.174-18682
id: 7106 | remarks: 🇬🇧GB-212.38.189.174-18697 | protocol: ss | ping: 93 MS | avg_speed: 2.051 MB | max_speed: 2.799 MB | Link: ss://YWVzLTI1Ni1nY206ZmFCQW9ENTRrODdVSkc3@212.38.189.174:2375#%F0%9F%87%AC%F0%9F%87%A7GB-212.38.189.174-18697
id: 7708 | remarks: 🇺🇸US-38.143.66.64-19383 | protocol: ss | ping: 80 MS | avg_speed: 2.051 MB | max_speed: 3.397 MB | Link: ss://YWVzLTI1Ni1nY206S2l4THZLendqZWtHMDBybQ==@38.143.66.64:8000#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19383
id: 7093 | remarks: 🇬🇧GB-212.38.189.174-18680 | protocol: ss | ping: 94 MS | avg_speed: 2.051 MB | max_speed: 3.358 MB | Link: ss://YWVzLTI1Ni1nY206ekROVmVkUkZQUWV4Rzl2@212.38.189.174:6379#%F0%9F%87%AC%F0%9F%87%A7GB-212.38.189.174-18680
id: 7739 | remarks: 🇺🇸US-38.75.136.102-19416 | protocol: ss | ping: 199 MS | avg_speed: 2.051 MB | max_speed: 3.443 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@38.75.136.102:8882#%F0%9F%87%BA%F0%9F%87%B8US-38.75.136.102-19416
id: 7136 | remarks: 🇬🇧GB-212.38.189.174-18729 | protocol: ss | ping: 93 MS | avg_speed: 2.051 MB | max_speed: 3.358 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@212.38.189.174:3389#%F0%9F%87%AC%F0%9F%87%A7GB-212.38.189.174-18729
id: 7742 | remarks: 🇺🇸US-38.143.66.64-19419 | protocol: ss | ping: 83 MS | avg_speed: 2.05 MB | max_speed: 3.397 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@38.143.66.64:8882#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19419
id: 7539 | remarks: 🇺🇸US-167.88.63.44-19200 | protocol: ss | ping: 34 MS | avg_speed: 2.05 MB | max_speed: 3.404 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@167.88.63.44:5601#%F0%9F%87%BA%F0%9F%87%B8US-167.88.63.44-19200
id: 6317 | remarks: 🇺🇸US-38.75.136.102-14713 | protocol: ss | ping: 165 MS | avg_speed: 2.05 MB | max_speed: 3.521 MB | Link: ss://YWVzLTI1Ni1nY206VEV6amZBWXEySWp0dW9T@38.75.136.102:6697#%F0%9F%87%BA%F0%9F%87%B8US-38.75.136.102-14713
id: 6216 | remarks: 🇺🇸US-38.75.136.102-14574 | protocol: ss | ping: 153 MS | avg_speed: 2.05 MB | max_speed: 3.389 MB | Link: ss://YWVzLTI1Ni1nY206ZmFCQW9ENTRrODdVSkc3@38.75.136.102:2376#%F0%9F%87%BA%F0%9F%87%B8US-38.75.136.102-14574
id: 7565 | remarks: 🇺🇸US-38.91.107.66-19230 | protocol: ss | ping: 112 MS | avg_speed: 2.05 MB | max_speed: 3.676 MB | Link: ss://YWVzLTI1Ni1nY206UENubkg2U1FTbmZvUzI3@38.91.107.66:8090#%F0%9F%87%BA%F0%9F%87%B8US-38.91.107.66-19230
id: 7736 | remarks: 🇺🇸US-38.143.66.64-19413 | protocol: ss | ping: 83 MS | avg_speed: 2.05 MB | max_speed: 3.404 MB | Link: ss://YWVzLTI1Ni1nY206ZTRGQ1dyZ3BramkzUVk=@38.143.66.64:9101#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19413
id: 7277 | remarks: 🇨🇦CA-134.195.196.230-18891 | protocol: ss | ping: 31 MS | avg_speed: 2.049 MB | max_speed: 3.552 MB | Link: ss://YWVzLTI1Ni1nY206ZmFCQW9ENTRrODdVSkc3@134.195.196.230:2376#%F0%9F%87%A8%F0%9F%87%A6CA-134.195.196.230-18891
id: 2577 | remarks: 🇨🇦CA-134.195.196.230-4555 | protocol: ss | ping: 33 MS | avg_speed: 2.049 MB | max_speed: 3.692 MB | Link: ss://YWVzLTI1Ni1nY206a0RXdlhZWm9UQmNHa0M0@134.195.196.230:8882#%F0%9F%87%A8%F0%9F%87%A6CA-134.195.196.230-4555
id: 7698 | remarks: 🇺🇸US-38.143.66.64-19373 | protocol: ss | ping: 75 MS | avg_speed: 2.049 MB | max_speed: 2.737 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@38.143.66.64:5001#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-19373
id: 7406 | remarks: 🇺🇸US-38.91.107.66-19050 | protocol: ss | ping: 118 MS | avg_speed: 2.049 MB | max_speed: 3.521 MB | Link: ss://YWVzLTI1Ni1nY206ZmFCQW9ENTRrODdVSkc3@38.91.107.66:2376#%F0%9F%87%BA%F0%9F%87%B8US-38.91.107.66-19050
id: 5864 | remarks: 🇺🇸US-38.143.66.64-13869 | protocol: ss | ping: 85 MS | avg_speed: 2.049 MB | max_speed: 3.428 MB | Link: ss://YWVzLTI1Ni1nY206UmV4bkJnVTdFVjVBRHhH@38.143.66.64:7002#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-13869
id: 7135 | remarks: 🇬🇧GB-212.38.189.174-18728 | protocol: ss | ping: 99 MS | avg_speed: 2.049 MB | max_speed: 3.358 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@212.38.189.174:5000#%F0%9F%87%AC%F0%9F%87%A7GB-212.38.189.174-18728
id: 7547 | remarks: 🇺🇸US-167.88.63.59-19209 | protocol: ss | ping: 33 MS | avg_speed: 2.049 MB | max_speed: 3.296 MB | Link: ss://YWVzLTI1Ni1nY206WTZSOXBBdHZ4eHptR0M=@167.88.63.59:5001#%F0%9F%87%BA%F0%9F%87%B8US-167.88.63.59-19209
id: 7394 | remarks: 🇺🇸US-38.91.102.74-19038 | protocol: ss | ping: 88 MS | avg_speed: 2.049 MB | max_speed: 2.799 MB | Link: ss://YWVzLTI1Ni1nY206Y2RCSURWNDJEQ3duZklO@38.91.102.74:8119#%F0%9F%87%BA%F0%9F%87%B8US-38.91.102.74-19038
id: 7428 | remarks: 🇺🇸US-167.88.63.44-19075 | protocol: ss | ping: 60 MS | avg_speed: 2.049 MB | max_speed: 3.257 MB | Link: ss://YWVzLTI1Ni1nY206ZzVNZUQ2RnQzQ1dsSklk@167.88.63.44:5003#%F0%9F%87%BA%F0%9F%87%B8US-167.88.63.44-19075
id: 7278 | remarks: 🇨🇦CA-134.195.196.230-18892 | protocol: ss | ping: 28 MS | avg_speed: 2.049 MB | max_speed: 3.607 MB | Link: ss://YWVzLTI1Ni1nY206ekROVmVkUkZQUWV4Rzl2@134.195.196.230:445#%F0%9F%87%A8%F0%9F%87%A6CA-134.195.196.230-18892
id: 7280 | remarks: 🇨🇦CA-134.195.196.230-18894 | protocol: ss | ping: 34 MS | avg_speed: 2.049 MB | max_speed: 3.614 MB | Link: ss://YWVzLTI1Ni1nY206ekROVmVkUkZQUWV4Rzl2@134.195.196.230:6379#%F0%9F%87%A8%F0%9F%87%A6CA-134.195.196.230-18894
id: 7153 | remarks: 🇬🇧GB-172.99.190.149-18747 | protocol: ss | ping: 94 MS | avg_speed: 2.048 MB | max_speed: 3.273 MB | Link: ss://YWVzLTI1Ni1nY206Y2RCSURWNDJEQ3duZklO@172.99.190.149:8118#%F0%9F%87%AC%F0%9F%87%A7GB-172.99.190.149-18747
id: 5860 | remarks: 🇺🇸US-38.143.66.64-13864 | protocol: ss | ping: 82 MS | avg_speed: 2.048 MB | max_speed: 2.721 MB | Link: ss://YWVzLTI1Ni1nY206ZTRGQ1dyZ3BramkzUVk=@38.143.66.64:9102#%F0%9F%87%BA%F0%9F%87%B8US-38.143.66.64-13864
